Ano,Municipio,NUTS I,NUTS II,NUTS III,Nr_populacao
2015,Torres Vedras,Continente,Centro,Oeste,80392
2015,Óbidos,Continente,Centro,Oeste,11678
2015,Albergaria-a-Velha,Continente,Centro,Região de Aveiro,24866
2015,Anadia,Continente,Centro,Região de Aveiro,28061
2015,Aveiro,Continente,Centro,Região de Aveiro,79269
2015,Estarreja,Continente,Centro,Região de Aveiro,26375
2015,Murtosa,Continente,Centro,Região de Aveiro,10350
2015,Oliveira do Bairro,Continente,Centro,Região de Aveiro,22774
2015,Ovar,Continente,Centro,Região de Aveiro,54654
2015,Sever do Vouga,Continente,Centro,Região de Aveiro,11620
2015,Vagos,Continente,Centro,Região de Aveiro,22585
2015,Águeda,Continente,Centro,Região de Aveiro,46423
2015,Ílhavo,Continente,Centro,Região de Aveiro,38342
2015,Arganil,Continente,Centro,Região de Coimbra,11513
2015,Cantanhede,Continente,Centro,Região de Coimbra,35160
2015,Coimbra,Continente,Centro,Região de Coimbra,142214
2015,Condeixa-a-Nova,Continente,Centro,Região de Coimbra,16885
2015,Figueira da Foz,Continente,Centro,Região de Coimbra,60131
2015,Góis,Continente,Centro,Região de Coimbra,4049
2015,Lousã,Continente,Centro,Região de Coimbra,17181
2015,Mealhada,Continente,Centro,Região de Coimbra,19780
2015,Mira,Continente,Centro,Região de Coimbra,12161
2015,Miranda do Corvo,Continente,Centro,Região de Coimbra,12582
2015,Montemor-o-Velho,Continente,Centro,Região de Coimbra,25171
2015,Mortágua,Continente,Centro,Região de Coimbra,9192
2015,Oliveira do Hospital,Continente,Centro,Região de Coimbra,19957
2015,Pampilhosa da Serra,Continente,Centro,Região de Coimbra,4201
2015,Penacova,Continente,Centro,Região de Coimbra,14150
2015,Penela,Continente,Centro,Região de Coimbra,5658
2015,Soure,Continente,Centro,Região de Coimbra,18097
2015,Tábua,Continente,Centro,Região de Coimbra,11567
2015,Vila Nova de Poiares,Continente,Centro,Região de Coimbra,7064
2015,Alvaiázere,Continente,Centro,Região de Leiria,6674
2015,Ansião,Continente,Centro,Região de Leiria,12370
2015,Batalha,Continente,Centro,Região de Leiria,15422
2015,Castanheira de Pêra,Continente,Centro,Região de Leiria,2916
2015,Figueiró dos Vinhos,Continente,Centro,Região de Leiria,5656
2015,Leiria,Continente,Centro,Região de Leiria,126672
2015,Marinha Grande,Continente,Centro,Região de Leiria,38399
2015,Pedrógão Grande,Continente,Centro,Região de Leiria,3625
2015,Pombal,Continente,Centro,Região de Leiria,52766
2015,Porto de Mós,Continente,Centro,Região de Leiria,23483
2015,Aguiar da Beira,Continente,Centro,Viseu Dão Lafões,5591
2015,Carregal do Sal,Continente,Centro,Viseu Dão Lafões,9408
2015,Castro Daire,Continente,Centro,Viseu Dão Lafões,14396
2015,Mangualde,Continente,Centro,Viseu Dão Lafões,18962
2015,Nelas,Continente,Centro,Viseu Dão Lafões,13446
2015,Oliveira de Frades,Continente,Centro,Viseu Dão Lafões,9783
2015,Penalva do Castelo,Continente,Centro,Viseu Dão Lafões,7558
2015,Santa Comba Dão,Continente,Centro,Viseu Dão Lafões,11020
2015,Sátão,Continente,Centro,Viseu Dão Lafões,11619
2015,São Pedro do Sul,Continente,Centro,Viseu Dão Lafões,15719
2015,Tondela,Continente,Centro,Viseu Dão Lafões,27038
2015,Vila Nova de Paiva,Continente,Centro,Viseu Dão Lafões,4870
2015,Viseu,Continente,Centro,Viseu Dão Lafões,98948
2015,Vouzela,Continente,Centro,Viseu Dão Lafões,9894
2015,Arcos de Valdevez,Continente,Norte,Alto Minho,21304
2015,Caminha,Continente,Norte,Alto Minho,16103
2015,Melgaço,Continente,Norte,Alto Minho,8477
2015,Monção,Continente,Norte,Alto Minho,18278
2015,Paredes de Coura,Continente,Norte,Alto Minho,8793
2015,Ponte da Barca,Continente,Norte,Alto Minho,11468
2015,Ponte de Lima,Continente,Norte,Alto Minho,42061
2015,Valença,Continente,Norte,Alto Minho,13647
2015,Viana do Castelo,Continente,Norte,Alto Minho,86362
2015,Vila Nova de Cerveira,Continente,Norte,Alto Minho,8925
2015,Boticas,Continente,Norte,Alto Tâmega,5321
2015,Chaves,Continente,Norte,Alto Tâmega,39004
2015,Montalegre,Continente,Norte,Alto Tâmega,9678
2015,Ribeira de Pena,Continente,Norte,Alto Tâmega,6140
2015,Valpaços,Continente,Norte,Alto Tâmega,15670
2015,Vila Pouca de Aguiar,Continente,Norte,Alto Tâmega,12301
2015,Cabeceiras de Basto,Continente,Norte,Ave,15987
2015,Fafe,Continente,Norte,Ave,49100
2015,Guimarães,Continente,Norte,Ave,156089
2015,Mondim de Basto,Continente,Norte,Ave,6866
2015,Póvoa de Lanhoso,Continente,Norte,Ave,21439
2015,Vieira do Minho,Continente,Norte,Ave,12443
2015,Vila Nova de Famalicão,Continente,Norte,Ave,132170
2015,Vizela,Continente,Norte,Ave,23482
2015,Amares,Continente,Norte,Cávado,18408
2015,Barcelos,Continente,Norte,Cávado,117345
2015,Braga,Continente,Norte,Cávado,184459
2015,Esposende,Continente,Norte,Cávado,34236
2015,Terras de Bouro,Continente,Norte,Cávado,6712
2015,Vila Verde,Continente,Norte,Cávado,46356
2015,Alijó,Continente,Norte,Douro,11056
2015,Armamar,Continente,Norte,Douro,5908
2015,Carrazeda de Ansiães,Continente,Norte,Douro,5803
2015,Freixo de Espada à Cinta,Continente,Norte,Douro,3549
2015,Lamego,Continente,Norte,Douro,25365
2015,Mesão Frio,Continente,Norte,Douro,3948
2015,Moimenta da Beira,Continente,Norte,Douro,9604
2015,Murça,Continente,Norte,Douro,5544
2015,Penedono,Continente,Norte,Douro,2838
2015,Peso da Régua,Continente,Norte,Douro,15719
2015,Sabrosa,Continente,Norte,Douro,5813
2015,Santa Marta de Penaguião,Continente,Norte,Douro,6630
2015,Sernancelhe,Continente,Norte,Douro,5541
2015,São João da Pesqueira,Continente,Norte,Douro,7251
2015,Tabuaço,Continente,Norte,Douro,5517
2015,Tarouca,Continente,Norte,Douro,7466
2015,Torre de Moncorvo,Continente,Norte,Douro,7469
2015,Vila Nova de Foz Côa,Continente,Norte,Douro,6768
2015,Vila Real,Continente,Norte,Douro,50441
2015,Alfândega da Fé,Continente,Norte,Terras de Trás-os-Montes,4627
2015,Bragança,Continente,Norte,Terras de Trás-os-Montes,34941
2015,Macedo de Cavaleiros,Continente,Norte,Terras de Trás-os-Montes,14762
2015,Miranda do Douro,Continente,Norte,Terras de Trás-os-Montes,6900
2015,Mirandela,Continente,Norte,Terras de Trás-os-Montes,22572
2015,Mogadouro,Continente,Norte,Terras de Trás-os-Montes,8850
2015,Vila Flor,Continente,Norte,Terras de Trás-os-Montes,6284
2015,Vimioso,Continente,Norte,Terras de Trás-os-Montes,4368
2015,Vinhais,Continente,Norte,Terras de Trás-os-Montes,8293
2015,Amarante,Continente,Norte,Tâmega e Sousa,53688
2015,Baião,Continente,Norte,Tâmega e Sousa,18816
2015,Castelo de Paiva,Continente,Norte,Tâmega e Sousa,16061
2015,Celorico de Basto,Continente,Norte,Tâmega e Sousa,18571
2015,Cinfães,Continente,Norte,Tâmega e Sousa,18930
2015,Felgueiras,Continente,Norte,Tâmega e Sousa,56621
2015,Lousada,Continente,Norte,Tâmega e Sousa,46872
2015,Marco de Canaveses,Continente,Norte,Tâmega e Sousa,50898
2015,Paços de Ferreira,Continente,Norte,Tâmega e Sousa,55765
2015,Penafiel,Continente,Norte,Tâmega e Sousa,70369
2015,Resende,Continente,Norte,Tâmega e Sousa,10599
2015,Arouca,Continente,Norte,Área Metropolitana do Porto,21629
2015,Espinho,Continente,Norte,Área Metropolitana do Porto,31251
2015,Gondomar,Continente,Norte,Área Metropolitana do Porto,165223
2015,Maia,Continente,Norte,Área Metropolitana do Porto,134563
2015,Matosinhos,Continente,Norte,Área Metropolitana do Porto,173604
2015,Oliveira de Azeméis,Continente,Norte,Área Metropolitana do Porto,66536
2015,Paredes,Continente,Norte,Área Metropolitana do Porto,84801
2015,Porto,Continente,Norte,Área Metropolitana do Porto,233613
2015,Póvoa de Varzim,Continente,Norte,Área Metropolitana do Porto,63146
2015,Santa Maria da Feira,Continente,Norte,Área Metropolitana do Porto,136672
2015,Santo Tirso,Continente,Norte,Área Metropolitana do Porto,69293
2015,São João da Madeira,Continente,Norte,Área Metropolitana do Porto,21772
2015,Trofa,Continente,Norte,Área Metropolitana do Porto,38408
2015,Vale de Cambra,Continente,Norte,Área Metropolitana do Porto,21792
2015,Valongo,Continente,Norte,Área Metropolitana do Porto,93505
2015,Vila Nova de Gaia,Continente,Norte,Área Metropolitana do Porto,300806
2015,Vila do Conde,Continente,Norte,Área Metropolitana do Porto,79536
2015,Alcochete,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,18293
2015,Almada,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,174998
2015,Amadora,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,171897
2015,Barreiro,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,77958
2015,Cascais,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,209725
2015,Lisboa,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,546920
2015,Loures,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,199900
2015,Mafra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,80432
2015,Moita,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,65293
2015,Montijo,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,52643
2015,Odivelas,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,146526
2015,Oeiras,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,171694
2015,Palmela,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,65328
2015,Seixal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,160629
2015,Sesimbra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,50528
2015,Setúbal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,121863
2015,Sintra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,378336
2015,Vila Franca de Xira,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,136445
2015,Calheta,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,10818
2015,Câmara de Lobos,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,33166
2015,Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,107339
2015,Machico,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,20479
2015,Ponta do Sol,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,8376
2015,Porto Moniz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,2547
2015,Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,5290
2015,Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,12673
2015,Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,41783
2015,Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,6979
2015,São Vicente,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,5071
2015,Angra do Heroísmo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,34718
2015,Calheta,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,3602
2015,Corvo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,394
2015,Horta,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,14609
2015,Lagoa,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,14224
2015,Lajes das Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,1453
2015,Lajes do Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4498
2015,Madalena,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,6152
2015,Nordeste,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4707
2015,Ponta Delgada,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,68222
2015,Povoação,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,6056
2015,Ribeira Grande,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,31779
2015,Santa Cruz da Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4202
2015,Santa Cruz das Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,2154
2015,São Roque do Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,3293
2015,Velas,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,5176
2015,Vila Franca do Campo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,10792
2015,Vila da Praia da Vitória,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,20180
2015,Vila do Porto,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,5442
2016,Alandroal,Continente,Alentejo,Alentejo Central,5318
2016,Arraiolos,Continente,Alentejo,Alentejo Central,6798
2016,Borba,Continente,Alentejo,Alentejo Central,6771
2016,Estremoz,Continente,Alentejo,Alentejo Central,13206
2016,Montemor-o-Novo,Continente,Alentejo,Alentejo Central,16343
2016,Mora,Continente,Alentejo,Alentejo Central,4519
2016,Mourão,Continente,Alentejo,Alentejo Central,2471
2016,Portel,Continente,Alentejo,Alentejo Central,5851
2016,Redondo,Continente,Alentejo,Alentejo Central,6575
2016,Reguengos de Monsaraz,Continente,Alentejo,Alentejo Central,10188
2016,Vendas Novas,Continente,Alentejo,Alentejo Central,11413
2016,Viana do Alentejo,Continente,Alentejo,Alentejo Central,5511
2016,Vila Viçosa,Continente,Alentejo,Alentejo Central,7736
2016,Évora,Continente,Alentejo,Alentejo Central,54783
2016,Alcácer do Sal,Continente,Alentejo,Alentejo Litoral,11787
2016,Grândola,Continente,Alentejo,Alentejo Litoral,14102
2016,Odemira,Continente,Alentejo,Alentejo Litoral,26671
2016,Santiago do Cacém,Continente,Alentejo,Alentejo Litoral,28241
2016,Sines,Continente,Alentejo,Alentejo Litoral,14214
2016,Alter do Chão,Continente,Alentejo,Alto Alentejo,3276
2016,Arronches,Continente,Alentejo,Alto Alentejo,3004
2016,Avis,Continente,Alentejo,Alto Alentejo,4041
2016,Campo Maior,Continente,Alentejo,Alto Alentejo,8246
2016,Castelo de Vide,Continente,Alentejo,Alto Alentejo,3255
2016,Crato,Continente,Alentejo,Alto Alentejo,3443
2016,Elvas,Continente,Alentejo,Alto Alentejo,21558
2016,Fronteira,Continente,Alentejo,Alto Alentejo,3126
2016,Gavião,Continente,Alentejo,Alto Alentejo,3662
2016,Marvão,Continente,Alentejo,Alto Alentejo,3217
2016,Monforte,Continente,Alentejo,Alto Alentejo,3087
2016,Nisa,Continente,Alentejo,Alto Alentejo,6480
2016,Ponte de Sor,Continente,Alentejo,Alto Alentejo,15663
2016,Portalegre,Continente,Alentejo,Alto Alentejo,23298
2016,Sousel,Continente,Alentejo,Alto Alentejo,4585
2016,Aljustrel,Continente,Alentejo,Baixo Alentejo,8944
2016,Almodôvar,Continente,Alentejo,Baixo Alentejo,6951
2016,Alvito,Continente,Alentejo,Baixo Alentejo,2346
2016,Barrancos,Continente,Alentejo,Baixo Alentejo,1641
2016,Beja,Continente,Alentejo,Baixo Alentejo,34505
2016,Castro Verde,Continente,Alentejo,Baixo Alentejo,7100
2016,Cuba,Continente,Alentejo,Baixo Alentejo,4593
2016,Ferreira do Alentejo,Continente,Alentejo,Baixo Alentejo,7777
2016,Moura,Continente,Alentejo,Baixo Alentejo,13883
2016,Mértola,Continente,Alentejo,Baixo Alentejo,6495
2016,Ourique,Continente,Alentejo,Baixo Alentejo,5041
2016,Serpa,Continente,Alentejo,Baixo Alentejo,14325
2016,Vidigueira,Continente,Alentejo,Baixo Alentejo,5434
2016,Almeirim,Continente,Alentejo,Lezíria do Tejo,22452
2016,Alpiarça,Continente,Alentejo,Lezíria do Tejo,7140
2016,Azambuja,Continente,Alentejo,Lezíria do Tejo,21259
2016,Benavente,Continente,Alentejo,Lezíria do Tejo,28941
2016,Cartaxo,Continente,Alentejo,Lezíria do Tejo,23383
2016,Chamusca,Continente,Alentejo,Lezíria do Tejo,9026
2016,Coruche,Continente,Alentejo,Lezíria do Tejo,18298
2016,Golegã,Continente,Alentejo,Lezíria do Tejo,5586
2016,Rio Maior,Continente,Alentejo,Lezíria do Tejo,20806
2016,Salvaterra de Magos,Continente,Alentejo,Lezíria do Tejo,21477
2016,Santarém,Continente,Alentejo,Lezíria do Tejo,59216
2016,Albufeira,Continente,Algarve,Algarve,42528
2016,Alcoutim,Continente,Algarve,Algarve,2681
2016,Aljezur,Continente,Algarve,Algarve,5702
2016,Castro Marim,Continente,Algarve,Algarve,6460
2016,Faro,Continente,Algarve,Algarve,66291
2016,Lagoa,Continente,Algarve,Algarve,22895
2016,Lagos,Continente,Algarve,Algarve,31672
2016,Loulé,Continente,Algarve,Algarve,70213
2016,Monchique,Continente,Algarve,Algarve,5541
2016,Olhão,Continente,Algarve,Algarve,44212
2016,Portimão,Continente,Algarve,Algarve,57239
2016,Silves,Continente,Algarve,Algarve,36494
2016,São Brás de Alportel,Continente,Algarve,Algarve,10819
2016,Tavira,Continente,Algarve,Algarve,26501
2016,Vila Real de Santo António,Continente,Algarve,Algarve,18709
2016,Vila do Bispo,Continente,Algarve,Algarve,5343
2016,Castelo Branco,Continente,Centro,Beira Baixa,53654
2016,Idanha-a-Nova,Continente,Centro,Beira Baixa,8816
2016,Oleiros,Continente,Centro,Beira Baixa,5048
2016,Penamacor,Continente,Centro,Beira Baixa,4962
2016,Proença-a-Nova,Continente,Centro,Beira Baixa,7504
2016,Vila Velha de Ródão,Continente,Centro,Beira Baixa,3272
2016,Almeida,Continente,Centro,Beiras e Serra da Estrela,6446
2016,Belmonte,Continente,Centro,Beiras e Serra da Estrela,6367
2016,Celorico da Beira,Continente,Centro,Beiras e Serra da Estrela,6944
2016,Covilhã,Continente,Centro,Beiras e Serra da Estrela,48263
2016,Figueira de Castelo Rodrigo,Continente,Centro,Beiras e Serra da Estrela,5640
2016,Fornos de Algodres,Continente,Centro,Beiras e Serra da Estrela,4707
2016,Fundão,Continente,Centro,Beiras e Serra da Estrela,27142
2016,Gouveia,Continente,Centro,Beiras e Serra da Estrela,12855
2016,Guarda,Continente,Centro,Beiras e Serra da Estrela,41021
2016,Manteigas,Continente,Centro,Beiras e Serra da Estrela,3131
2016,Mêda,Continente,Centro,Beiras e Serra da Estrela,4719
2016,Pinhel,Continente,Centro,Beiras e Serra da Estrela,8667
2016,Sabugal,Continente,Centro,Beiras e Serra da Estrela,11703
2016,Seia,Continente,Centro,Beiras e Serra da Estrela,22927
2016,Trancoso,Continente,Centro,Beiras e Serra da Estrela,8893
2016,Abrantes,Continente,Centro,Médio Tejo,36183
2016,Alcanena,Continente,Centro,Médio Tejo,12915
2016,Constância,Continente,Centro,Médio Tejo,3892
2016,Entroncamento,Continente,Centro,Médio Tejo,19952
2016,Ferreira do Zêzere,Continente,Centro,Médio Tejo,7990
2016,Mação,Continente,Centro,Médio Tejo,6700
2016,Ourém,Continente,Centro,Médio Tejo,44498
2016,Sardoal,Continente,Centro,Médio Tejo,3678
2016,Sertã,Continente,Centro,Médio Tejo,14868
2016,Tomar,Continente,Centro,Médio Tejo,37792
