Municipio,NUTS I,NUTS II,NUTS III,mes,ano,nr_dormidas
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2016,2729
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2016,2387
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2016,2106
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2016,1284
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2016,1349
Alter do Chão,Continente,Alentejo,Alto Alentejo,Janeiro,2017,529
Alter do Chão,Continente,Alentejo,Alto Alentejo,Fevereiro,2017,1014
Alter do Chão,Continente,Alentejo,Alto Alentejo,Março,2017,1319
Alter do Chão,Continente,Alentejo,Alto Alentejo,Abril,2017,2327
Alter do Chão,Continente,Alentejo,Alto Alentejo,Maio,2017,1899
Alter do Chão,Continente,Alentejo,Alto Alentejo,Junho,2017,2633
Alter do Chão,Continente,Alentejo,Alto Alentejo,Julho,2017,2965
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2017,3093
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2017,2752
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2017,2543
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2017,1596
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2017,1768
Alter do Chão,Continente,Alentejo,Alto Alentejo,Janeiro,2018,606
Alter do Chão,Continente,Alentejo,Alto Alentejo,Fevereiro,2018,1159
Alter do Chão,Continente,Alentejo,Alto Alentejo,Março,2018,1773
Alter do Chão,Continente,Alentejo,Alto Alentejo,Abril,2018,1999
Alter do Chão,Continente,Alentejo,Alto Alentejo,Maio,2018,2316
Alter do Chão,Continente,Alentejo,Alto Alentejo,Junho,2018,2803
Alter do Chão,Continente,Alentejo,Alto Alentejo,Julho,2018,3112
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2018,3199
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2018,2918
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2018,2764
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2018,1863
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2018,1809
Alter do Chão,Continente,Alentejo,Alto Alentejo,Janeiro,2019,728
Alter do Chão,Continente,Alentejo,Alto Alentejo,Fevereiro,2019,1182
Alter do Chão,Continente,Alentejo,Alto Alentejo,Março,2019,1877
Alter do Chão,Continente,Alentejo,Alto Alentejo,Abril,2019,2582
Alter do Chão,Continente,Alentejo,Alto Alentejo,Maio,2019,2508
Alter do Chão,Continente,Alentejo,Alto Alentejo,Junho,2019,3242
Alter do Chão,Continente,Alentejo,Alto Alentejo,Julho,2019,3305
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2019,3472
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2019,3142
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2019,2858
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2019,2140
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2019,1854
Alter do Chão,Continente,Alentejo,Alto Alentejo,Fevereiro,2020,1143
Alter do Chão,Continente,Alentejo,Alto Alentejo,Março,2020,1191
Alter do Chão,Continente,Alentejo,Alto Alentejo,Junho,2020,2462
Alter do Chão,Continente,Alentejo,Alto Alentejo,Julho,2020,4868
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2020,3554
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2020,4000
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2020,2391
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2020,1999
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2020,103
Alter do Chão,Continente,Alentejo,Alto Alentejo,Abril,2021,517
Alter do Chão,Continente,Alentejo,Alto Alentejo,Maio,2021,1957
Alter do Chão,Continente,Alentejo,Alto Alentejo,Junho,2021,3035
Alter do Chão,Continente,Alentejo,Alto Alentejo,Julho,2021,5078
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2021,5033
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2021,2749
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2021,3254
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2021,2408
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2021,1894
Alter do Chão,Continente,Alentejo,Alto Alentejo,Janeiro,2022,583
Alter do Chão,Continente,Alentejo,Alto Alentejo,Fevereiro,2022,1346
Alter do Chão,Continente,Alentejo,Alto Alentejo,Março,2022,2143
Alter do Chão,Continente,Alentejo,Alto Alentejo,Abril,2022,3123
Alter do Chão,Continente,Alentejo,Alto Alentejo,Maio,2022,2682
Alter do Chão,Continente,Alentejo,Alto Alentejo,Junho,2022,3417
Alter do Chão,Continente,Alentejo,Alto Alentejo,Julho,2022,3006
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2022,2881
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2022,3272
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2022,3628
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2022,2482
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2022,2403
Alter do Chão,Continente,Alentejo,Alto Alentejo,Janeiro,2023,751
Alter do Chão,Continente,Alentejo,Alto Alentejo,Fevereiro,2023,1585
Alter do Chão,Continente,Alentejo,Alto Alentejo,Março,2023,2005
Alter do Chão,Continente,Alentejo,Alto Alentejo,Abril,2023,3961
Alter do Chão,Continente,Alentejo,Alto Alentejo,Maio,2023,2509
Alter do Chão,Continente,Alentejo,Alto Alentejo,Junho,2023,3163
Alter do Chão,Continente,Alentejo,Alto Alentejo,Julho,2023,3346
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2023,3208
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2023,3572
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2023,3726
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2023,2091
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2023,2649
Alter do Chão,Continente,Alentejo,Alto Alentejo,Janeiro,2024,448
Alter do Chão,Continente,Alentejo,Alto Alentejo,Fevereiro,2024,1829
Alter do Chão,Continente,Alentejo,Alto Alentejo,Março,2024,2763
Alter do Chão,Continente,Alentejo,Alto Alentejo,Abril,2024,3308
Alter do Chão,Continente,Alentejo,Alto Alentejo,Maio,2024,3572
Alter do Chão,Continente,Alentejo,Alto Alentejo,Junho,2024,3813
Alter do Chão,Continente,Alentejo,Alto Alentejo,Julho,2024,2849
Alter do Chão,Continente,Alentejo,Alto Alentejo,Agosto,2024,2599
Alter do Chão,Continente,Alentejo,Alto Alentejo,Setembro,2024,3260
Alter do Chão,Continente,Alentejo,Alto Alentejo,Outubro,2024,3534
Alter do Chão,Continente,Alentejo,Alto Alentejo,Novembro,2024,2490
Alter do Chão,Continente,Alentejo,Alto Alentejo,Dezembro,2024,2605
Arronches,Continente,Alentejo,Alto Alentejo,Março,2014,532
Arronches,Continente,Alentejo,Alto Alentejo,Abril,2014,427
Arronches,Continente,Alentejo,Alto Alentejo,Maio,2014,509
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2014,569
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2014,747
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2014,1231
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2014,670
Arronches,Continente,Alentejo,Alto Alentejo,Março,2015,601
Arronches,Continente,Alentejo,Alto Alentejo,Abril,2015,410
Arronches,Continente,Alentejo,Alto Alentejo,Maio,2015,590
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2015,674
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2015,918
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2015,1450
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2015,778
Arronches,Continente,Alentejo,Alto Alentejo,Março,2016,746
Arronches,Continente,Alentejo,Alto Alentejo,Abril,2016,433
Arronches,Continente,Alentejo,Alto Alentejo,Maio,2016,577
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2016,796
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2016,1043
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2016,1542
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2016,895
Arronches,Continente,Alentejo,Alto Alentejo,Março,2017,627
Arronches,Continente,Alentejo,Alto Alentejo,Abril,2017,615
Arronches,Continente,Alentejo,Alto Alentejo,Maio,2017,674
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2017,917
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2017,1245
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2017,1748
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2017,1033
Arronches,Continente,Alentejo,Alto Alentejo,Março,2018,842
Arronches,Continente,Alentejo,Alto Alentejo,Abril,2018,528
Arronches,Continente,Alentejo,Alto Alentejo,Maio,2018,822
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2018,976
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2018,1307
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2018,1808
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2018,1095
Arronches,Continente,Alentejo,Alto Alentejo,Março,2019,892
Arronches,Continente,Alentejo,Alto Alentejo,Abril,2019,683
Arronches,Continente,Alentejo,Alto Alentejo,Maio,2019,890
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2019,1129
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2019,1387
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2019,1962
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2019,1179
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2020,1341
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2020,1908
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2020,2242
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2020,1294
Arronches,Continente,Alentejo,Alto Alentejo,Março,2021,266
Arronches,Continente,Alentejo,Alto Alentejo,Abril,2021,215
Arronches,Continente,Alentejo,Alto Alentejo,Maio,2021,1258
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2021,1148
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2021,1834
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2021,2388
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2021,1312
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2022,1237
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2022,2002
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2022,2379
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2022,1380
Arronches,Continente,Alentejo,Alto Alentejo,Abril,2023,1091
Arronches,Continente,Alentejo,Alto Alentejo,Maio,2023,860
Arronches,Continente,Alentejo,Alto Alentejo,Junho,2023,1185
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2023,2000
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2023,2308
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2023,1641
Arronches,Continente,Alentejo,Alto Alentejo,Julho,2024,927
Arronches,Continente,Alentejo,Alto Alentejo,Agosto,2024,2440
Arronches,Continente,Alentejo,Alto Alentejo,Setembro,2024,1280
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2014,484
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2014,489
Avis,Continente,Alentejo,Alto Alentejo,Março,2014,705
Avis,Continente,Alentejo,Alto Alentejo,Abril,2014,884
Avis,Continente,Alentejo,Alto Alentejo,Maio,2014,692
Avis,Continente,Alentejo,Alto Alentejo,Junho,2014,740
Avis,Continente,Alentejo,Alto Alentejo,Julho,2014,983
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2014,1695
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2014,1003
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2014,638
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2014,448
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2014,491
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2015,583
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2015,641
Avis,Continente,Alentejo,Alto Alentejo,Março,2015,797
Avis,Continente,Alentejo,Alto Alentejo,Abril,2015,849
Avis,Continente,Alentejo,Alto Alentejo,Maio,2015,801
Avis,Continente,Alentejo,Alto Alentejo,Junho,2015,877
Avis,Continente,Alentejo,Alto Alentejo,Julho,2015,1208
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2015,1997
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2015,1166
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2015,707
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2015,519
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2015,563
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2016,635
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2016,741
Avis,Continente,Alentejo,Alto Alentejo,Março,2016,989
Avis,Continente,Alentejo,Alto Alentejo,Abril,2016,897
Avis,Continente,Alentejo,Alto Alentejo,Maio,2016,783
Avis,Continente,Alentejo,Alto Alentejo,Junho,2016,1036
Avis,Continente,Alentejo,Alto Alentejo,Julho,2016,1373
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2016,2124
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2016,1342
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2016,838
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2016,535
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2016,605
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2017,709
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2017,799
Avis,Continente,Alentejo,Alto Alentejo,Março,2017,831
Avis,Continente,Alentejo,Alto Alentejo,Abril,2017,1275
Avis,Continente,Alentejo,Alto Alentejo,Maio,2017,915
Avis,Continente,Alentejo,Alto Alentejo,Junho,2017,1193
Avis,Continente,Alentejo,Alto Alentejo,Julho,2017,1637
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2017,2407
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2017,1547
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2017,1013
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2017,665
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2017,793
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2018,813
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2018,914
Avis,Continente,Alentejo,Alto Alentejo,Março,2018,1117
Avis,Continente,Alentejo,Alto Alentejo,Abril,2018,1095
Avis,Continente,Alentejo,Alto Alentejo,Maio,2018,1117
Avis,Continente,Alentejo,Alto Alentejo,Junho,2018,1270
Avis,Continente,Alentejo,Alto Alentejo,Julho,2018,1719
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2018,2490
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2018,1640
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2018,1101
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2018,776
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2018,812
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2019,977
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2019,931
Avis,Continente,Alentejo,Alto Alentejo,Março,2019,1182
Avis,Continente,Alentejo,Alto Alentejo,Abril,2019,1414
Avis,Continente,Alentejo,Alto Alentejo,Maio,2019,1209
Avis,Continente,Alentejo,Alto Alentejo,Junho,2019,1469
Avis,Continente,Alentejo,Alto Alentejo,Julho,2019,1825
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2019,2702
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2019,1767
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2019,1138
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2019,891
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2019,832
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2020,1604
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2020,1595
Avis,Continente,Alentejo,Alto Alentejo,Março,2020,941
Avis,Continente,Alentejo,Alto Alentejo,Junho,2020,532
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2020,2865
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2020,1612
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2020,945
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2020,622
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2020,1004
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2021,907
Avis,Continente,Alentejo,Alto Alentejo,Abril,2021,776
Avis,Continente,Alentejo,Alto Alentejo,Maio,2021,1251
Avis,Continente,Alentejo,Alto Alentejo,Junho,2021,1551
Avis,Continente,Alentejo,Alto Alentejo,Julho,2021,1382
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2021,3044
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2021,1457
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2021,1256
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2021,805
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2021,755
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2022,545
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2022,1450
Avis,Continente,Alentejo,Alto Alentejo,Março,2022,1865
Avis,Continente,Alentejo,Alto Alentejo,Abril,2022,1395
Avis,Continente,Alentejo,Alto Alentejo,Maio,2022,1707
Avis,Continente,Alentejo,Alto Alentejo,Junho,2022,1349
Avis,Continente,Alentejo,Alto Alentejo,Julho,2022,1537
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2022,2796
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2022,1765
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2022,1354
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2022,858
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2022,630
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2023,1199
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2023,1449
Avis,Continente,Alentejo,Alto Alentejo,Março,2023,1107
Avis,Continente,Alentejo,Alto Alentejo,Abril,2023,1735
Avis,Continente,Alentejo,Alto Alentejo,Maio,2023,779
Avis,Continente,Alentejo,Alto Alentejo,Junho,2023,1170
Avis,Continente,Alentejo,Alto Alentejo,Julho,2023,1697
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2023,2603
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2023,1875
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2023,1430
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2023,1065
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2023,1223
Avis,Continente,Alentejo,Alto Alentejo,Janeiro,2024,1002
Avis,Continente,Alentejo,Alto Alentejo,Fevereiro,2024,1232
Avis,Continente,Alentejo,Alto Alentejo,Março,2024,1530
Avis,Continente,Alentejo,Alto Alentejo,Abril,2024,1694
Avis,Continente,Alentejo,Alto Alentejo,Maio,2024,1485
Avis,Continente,Alentejo,Alto Alentejo,Junho,2024,1924
Avis,Continente,Alentejo,Alto Alentejo,Julho,2024,2737
Avis,Continente,Alentejo,Alto Alentejo,Agosto,2024,3128
Avis,Continente,Alentejo,Alto Alentejo,Setembro,2024,2239
Avis,Continente,Alentejo,Alto Alentejo,Outubro,2024,1050
Avis,Continente,Alentejo,Alto Alentejo,Novembro,2024,807
Avis,Continente,Alentejo,Alto Alentejo,Dezembro,2024,917
Campo Maior,Continente,Alentejo,Alto Alentejo,Janeiro,2014,114
Campo Maior,Continente,Alentejo,Alto Alentejo,Fevereiro,2014,113
Campo Maior,Continente,Alentejo,Alto Alentejo,Março,2014,211
Campo Maior,Continente,Alentejo,Alto Alentejo,Abril,2014,228
Campo Maior,Continente,Alentejo,Alto Alentejo,Maio,2014,189
Campo Maior,Continente,Alentejo,Alto Alentejo,Junho,2014,198
Campo Maior,Continente,Alentejo,Alto Alentejo,Julho,2014,236
Campo Maior,Continente,Alentejo,Alto Alentejo,Agosto,2014,359
Campo Maior,Continente,Alentejo,Alto Alentejo,Setembro,2014,193
Campo Maior,Continente,Alentejo,Alto Alentejo,Outubro,2014,154
Campo Maior,Continente,Alentejo,Alto Alentejo,Novembro,2014,140
Campo Maior,Continente,Alentejo,Alto Alentejo,Dezembro,2014,124
Campo Maior,Continente,Alentejo,Alto Alentejo,Janeiro,2015,137
Campo Maior,Continente,Alentejo,Alto Alentejo,Fevereiro,2015,149
Campo Maior,Continente,Alentejo,Alto Alentejo,Março,2015,238
Campo Maior,Continente,Alentejo,Alto Alentejo,Abril,2015,219
Campo Maior,Continente,Alentejo,Alto Alentejo,Maio,2015,219
Campo Maior,Continente,Alentejo,Alto Alentejo,Junho,2015,234
Campo Maior,Continente,Alentejo,Alto Alentejo,Julho,2015,290
Campo Maior,Continente,Alentejo,Alto Alentejo,Agosto,2015,424
Campo Maior,Continente,Alentejo,Alto Alentejo,Setembro,2015,225
Campo Maior,Continente,Alentejo,Alto Alentejo,Outubro,2015,171
Campo Maior,Continente,Alentejo,Alto Alentejo,Novembro,2015,162
Campo Maior,Continente,Alentejo,Alto Alentejo,Dezembro,2015,142
Campo Maior,Continente,Alentejo,Alto Alentejo,Janeiro,2016,149
Campo Maior,Continente,Alentejo,Alto Alentejo,Fevereiro,2016,172
Campo Maior,Continente,Alentejo,Alto Alentejo,Março,2016,296
Campo Maior,Continente,Alentejo,Alto Alentejo,Abril,2016,232
Campo Maior,Continente,Alentejo,Alto Alentejo,Maio,2016,215
Campo Maior,Continente,Alentejo,Alto Alentejo,Junho,2016,277
Campo Maior,Continente,Alentejo,Alto Alentejo,Julho,2016,329
Campo Maior,Continente,Alentejo,Alto Alentejo,Agosto,2016,450
Campo Maior,Continente,Alentejo,Alto Alentejo,Setembro,2016,258
Campo Maior,Continente,Alentejo,Alto Alentejo,Outubro,2016,202
Campo Maior,Continente,Alentejo,Alto Alentejo,Novembro,2016,167
