regiao_codigo,regiao_nome,dormidas,ano,origem
1701512,Setúbal,210558.0,2024,Portugal
1701111,Sintra,299869.0,2024,Portugal
1701114,Vila Franca de Xira,38878.0,2024,Portugal
18,Alentejo,2366179.0,2024,Portugal
181,Alentejo Litoral,777381.0,2024,Portugal
1811501,Alcácer do Sal,50087.0,2024,Portugal
1811505,Grândola,291634.0,2024,Portugal
1810211,Odemira,210776.0,2024,Portugal
1811509,Santiago do Cacém,126039.0,2024,Portugal
1811513,Sines,98845.0,2024,Portugal
184,Baixo Alentejo,359272.0,2024,Portugal
1840201,Aljustrel,10710.0,2024,Portugal
1840202,Almodôvar,22114.0,2024,Portugal
1840203,Alvito,5655.0,2024,Portugal
1840204,Barrancos,2322.0,2024,Portugal
1840205,Beja,152738.0,2024,Portugal
1840206,Castro Verde,17336.0,2024,Portugal
1840207,Cuba,6624.0,2024,Portugal
1840208,Ferreira do Alentejo,22660.0,2024,Portugal
1840209,Mértola,40639.0,2024,Portugal
1840210,Moura,23640.0,2024,Portugal
1840212,Ourique,11667.0,2024,Portugal
1840213,Serpa,25725.0,2024,Portugal
1840214,Vidigueira,17442.0,2024,Portugal
185,Lezíria do Tejo,201911.0,2024,Portugal
1851403,Almeirim,22861.0,2024,Portugal
1851404,Alpiarça,1761.0,2024,Portugal
1851103,Azambuja,12742.0,2024,Portugal
1851405,Benavente,20663.0,2024,Portugal
1851406,Cartaxo,11706.0,2024,Portugal
1851407,Chamusca,3725.0,2024,Portugal
1851409,Coruche,14321.0,2024,Portugal
1851412,Golegã,10185.0,2024,Portugal
1851414,Rio Maior,21828.0,2024,Portugal
1851415,Salvaterra de Magos,4069.0,2024,Portugal
1851416,Santarém,78050.0,2024,Portugal
186,Alto Alentejo,380664.0,2024,Portugal
1861201,Alter do Chão,29027.0,2024,Portugal
1861202,Arronches,9947.0,2024,Portugal
1861203,Avis,13017.0,2024,Portugal
1861204,Campo Maior,3948.0,2024,Portugal
1861205,Castelo de Vide,36609.0,2024,Portugal
1861206,Crato,9778.0,2024,Portugal
1861207,Elvas,97141.0,2024,Portugal
1861208,Fronteira,5428.0,2024,Portugal
1861209,Gavião,6357.0,2024,Portugal
1861210,Marvão,29258.0,2024,Portugal
1861211,Monforte,4765.0,2024,Portugal
1861212,Nisa,21254.0,2024,Portugal
1861213,Ponte de Sor,70962.0,2024,Portugal
1861214,Portalegre,39891.0,2024,Portugal
1861215,Sousel,3282.0,2024,Portugal
187,Alentejo Central,646951.0,2024,Portugal
1870701,Alandroal,17437.0,2024,Portugal
1870702,Arraiolos,18015.0,2024,Portugal
1870703,Borba,2187.0,2024,Portugal
1870704,Estremoz,55432.0,2024,Portugal
1870705,Évora,378137.0,2024,Portugal
1870706,Montemor-o-Novo,39355.0,2024,Portugal
1870707,Mora,4830.0,2024,Portugal
1870708,Mourão,13162.0,2024,Portugal
1870709,Portel,6795.0,2024,Portugal
1870710,Redondo,11720.0,2024,Portugal
1870711,Reguengos de Monsaraz,56236.0,2024,Portugal
1870712,Vendas Novas,5459.0,2024,Portugal
1870713,Viana do Alentejo,3503.0,2024,Portugal
1870714,Vila Viçosa,34683.0,2024,Portugal
15,Algarve,4671396.0,2024,Portugal
150,Algarve,4671396.0,2024,Portugal
1500801,Albufeira,1561343.0,2024,Portugal
1500802,Alcoutim,7986.0,2024,Portugal
1500803,Aljezur,46500.0,2024,Portugal
1500804,Castro Marim,91266.0,2024,Portugal
1500805,Faro,156979.0,2024,Portugal
1500806,Lagoa,311791.0,2024,Portugal
1500807,Lagos,178639.0,2024,Portugal
1500808,Loulé,691962.0,2024,Portugal
1500809,Monchique,46169.0,2024,Portugal
1500810,Olhão,63220.0,2024,Portugal
1500811,Portimão,701885.0,2024,Portugal
1500812,São Brás de Alportel,4071.0,2024,Portugal
1500813,Silves,84271.0,2024,Portugal
1500814,Tavira,250909.0,2024,Portugal
1500815,Vila do Bispo,68901.0,2024,Portugal
1500816,Vila Real de Santo António,405504.0,2024,Portugal
2,Região Autónoma dos Açores,1074607.0,2024,Portugal
20,Região Autónoma dos Açores,1074607.0,2024,Portugal
200,Região Autónoma dos Açores,1074607.0,2024,Portugal
2004301,Angra do Heroísmo,195725.0,2024,Portugal
2004501,Calheta,3535.0,2024,Portugal
2004901,Corvo,2552.0,2024,Portugal
2004701,Horta,75718.0,2024,Portugal
2004201,Lagoa,31359.0,2024,Portugal
2004801,Lajes das Flores,4574.0,2024,Portugal
2004601,Lajes do Pico,4595.0,2024,Portugal
2004602,Madalena,42056.0,2024,Portugal
2004202,Nordeste,4948.0,2024,Portugal
2004203,Ponta Delgada,495725.0,2024,Portugal
2004204,Povoação,25473.0,2024,Portugal
2004205,Ribeira Grande,30792.0,2024,Portugal
2004401,Santa Cruz da Graciosa,14587.0,2024,Portugal
2004802,Santa Cruz das Flores,13726.0,2024,Portugal
2004603,São Roque do Pico,8287.0,2024,Portugal
2004502,Velas,24478.0,2024,Portugal
2004302,Vila da Praia da Vitória,53516.0,2024,Portugal
2004101,Vila do Porto,28195.0,2024,Portugal
2004206,Vila Franca do Campo,14766.0,2024,Portugal
3,Região Autónoma da Madeira,1377051.0,2024,Portugal
30,Região Autónoma da Madeira,1377051.0,2024,Portugal
300,Região Autónoma da Madeira,1377051.0,2024,Portugal
3003101,Calheta,28837.0,2024,Portugal
3003102,Câmara de Lobos,15559.0,2024,Portugal
3003103,Funchal,826723.0,2024,Portugal
3003104,Machico,30423.0,2024,Portugal
3003105,Ponta do Sol,7931.0,2024,Portugal
3003106,Porto Moniz,11908.0,2024,Portugal
3003201,Porto Santo,314641.0,2024,Portugal
3003107,Ribeira Brava,16088.0,2024,Portugal
3003108,Santa Cruz,90971.0,2024,Portugal
3003109,Santana,12662.0,2024,Portugal
3003110,São Vicente,21308.0,2024,Portugal
,PT: Portugal,56513759.0,2024,Estrangeiro
1,Continente,46385324.0,2024,Estrangeiro
11,Norte,8893437.0,2024,Estrangeiro
111,Alto Minho,411738.0,2024,Estrangeiro
1111601,Arcos de Valdevez,27532.0,2024,Estrangeiro
1111602,Caminha,58478.0,2024,Estrangeiro
1111603,Melgaço,10220.0,2024,Estrangeiro
1111604,Monção,12877.0,2024,Estrangeiro
1111605,Paredes de Coura,3646.0,2024,Estrangeiro
1111606,Ponte da Barca,10276.0,2024,Estrangeiro
1111607,Ponte de Lima,51487.0,2024,Estrangeiro
1111608,Valença,23916.0,2024,Estrangeiro
1111609,Viana do Castelo,199023.0,2024,Estrangeiro
1111610,Vila Nova de Cerveira,14283.0,2024,Estrangeiro
112,Cávado,562981.0,2024,Estrangeiro
1120301,Amares,17992.0,2024,Estrangeiro
1120302,Barcelos,37142.0,2024,Estrangeiro
1120303,Braga,357344.0,2024,Estrangeiro
1120306,Esposende,109280.0,2024,Estrangeiro
1120310,Terras de Bouro,26182.0,2024,Estrangeiro
1120313,Vila Verde,15041.0,2024,Estrangeiro
119,Ave,291861.0,2024,Estrangeiro
1190304,Cabeceiras de Basto,10759.0,2024,Estrangeiro
1190307,Fafe,13045.0,2024,Estrangeiro
1190308,Guimarães,200196.0,2024,Estrangeiro
1191705,Mondim de Basto,7994.0,2024,Estrangeiro
1190309,Póvoa de Lanhoso,3870.0,2024,Estrangeiro
1190311,Vieira do Minho,16878.0,2024,Estrangeiro
1190312,Vila Nova de Famalicão,30473.0,2024,Estrangeiro
1190314,Vizela,8646.0,2024,Estrangeiro
,11A: Área Metropolitana do Porto,7019267.0,2024,Estrangeiro
,11A0104: Arouca,9000.0,2024,Estrangeiro
,11A0107: Espinho,85684.0,2024,Estrangeiro
,11A1304: Gondomar,47543.0,2024,Estrangeiro
,11A1306: Maia,190467.0,2024,Estrangeiro
,11A1308: Matosinhos,292097.0,2024,Estrangeiro
,11A0113: Oliveira de Azeméis,15237.0,2024,Estrangeiro
,11A1310: Paredes,36731.0,2024,Estrangeiro
,11A1312: Porto,5311385.0,2024,Estrangeiro
,11A1313: Póvoa de Varzim,160672.0,2024,Estrangeiro
,11A0109: Santa Maria da Feira,37920.0,2024,Estrangeiro
,11A1314: Santo Tirso,31568.0,2024,Estrangeiro
,11A0116: São João da Madeira,18856.0,2024,Estrangeiro
,11A1318: Trofa,6479.0,2024,Estrangeiro
,11A0119: Vale de Cambra,3908.0,2024,Estrangeiro
,11A1315: Valongo,15540.0,2024,Estrangeiro
,11A1316: Vila do Conde,71567.0,2024,Estrangeiro
,11A1317: Vila Nova de Gaia,684613.0,2024,Estrangeiro
,11B: Alto Tâmega,79234.0,2024,Estrangeiro
,11B1702: Boticas,2020.0,2024,Estrangeiro
,11B1703: Chaves,54761.0,2024,Estrangeiro
,11B1706: Montalegre,5052.0,2024,Estrangeiro
,11B1709: Ribeira de Pena,8483.0,2024,Estrangeiro
,11B1712: Valpaços,1802.0,2024,Estrangeiro
,11B1713: Vila Pouca de Aguiar,7116.0,2024,Estrangeiro
,11C: Tâmega e Sousa,175569.0,2024,Estrangeiro
,11C1301: Amarante,36050.0,2024,Estrangeiro
,11C1302: Baião,22444.0,2024,Estrangeiro
,11C0106: Castelo de Paiva,21702.0,2024,Estrangeiro
,11C0305: Celorico de Basto,9695.0,2024,Estrangeiro
,11C1804: Cinfães,9132.0,2024,Estrangeiro
,11C1303: Felgueiras,13989.0,2024,Estrangeiro
,11C1305: Lousada,10247.0,2024,Estrangeiro
,11C1307: Marco de Canaveses,10062.0,2024,Estrangeiro
,11C1309: Paços de Ferreira,8626.0,2024,Estrangeiro
,11C1311: Penafiel,27699.0,2024,Estrangeiro
,11C1813: Resende,5923.0,2024,Estrangeiro
,11D: Douro,281097.0,2024,Estrangeiro
,11D1701: Alijó,34537.0,2024,Estrangeiro
,11D1801: Armamar,23683.0,2024,Estrangeiro
,11D0403: Carrazeda de Ansiães,2993.0,2024,Estrangeiro
,11D0404: Freixo de Espada à Cinta,4333.0,2024,Estrangeiro
,11D1805: Lamego,99375.0,2024,Estrangeiro
,11D1704: Mesão Frio,9902.0,2024,Estrangeiro
,11D1807: Moimenta da Beira,551.0,2024,Estrangeiro
,11D1707: Murça,78.0,2024,Estrangeiro
,11D1812: Penedono,,2024,Estrangeiro
,11D1708: Peso da Régua,26753.0,2024,Estrangeiro
,11D1710: Sabrosa,27870.0,2024,Estrangeiro
,11D1711: Santa Marta de Penaguião,5593.0,2024,Estrangeiro
,11D1815: São João da Pesqueira,5296.0,2024,Estrangeiro
,11D1818: Sernancelhe,749.0,2024,Estrangeiro
,11D1819: Tabuaço,9012.0,2024,Estrangeiro
,11D1820: Tarouca,2124.0,2024,Estrangeiro
,11D0409: Torre de Moncorvo,1441.0,2024,Estrangeiro
,11D0914: Vila Nova de Foz Côa,4508.0,2024,Estrangeiro
,11D1714: Vila Real,22299.0,2024,Estrangeiro
,11E: Terras de Trás-os-Montes,71690.0,2024,Estrangeiro
,11E0401: Alfândega da Fé,851.0,2024,Estrangeiro
,11E0402: Bragança,46819.0,2024,Estrangeiro
,11E0405: Macedo de Cavaleiros,1356.0,2024,Estrangeiro
,11E0406: Miranda do Douro,9096.0,2024,Estrangeiro
,11E0407: Mirandela,8797.0,2024,Estrangeiro
,11E0408: Mogadouro,2307.0,2024,Estrangeiro
,11E0410: Vila Flor,579.0,2024,Estrangeiro
,11E0411: Vimioso,987.0,2024,Estrangeiro
,11E0412: Vinhais,898.0,2024,Estrangeiro
16,Centro,3456106.0,2024,Estrangeiro
,16B: Oeste,786799.0,2024,Estrangeiro
,16B1001: Alcobaça,43827.0,2024,Estrangeiro
,16B1101: Alenquer,1027.0,2024,Estrangeiro
,16B1102: Arruda dos Vinhos,736.0,2024,Estrangeiro
,16B1005: Bombarral,13533.0,2024,Estrangeiro
,16B1104: Cadaval,2207.0,2024,Estrangeiro
,16B1006: Caldas da Rainha,78095.0,2024,Estrangeiro
,16B1108: Lourinhã,46871.0,2024,Estrangeiro
,16B1011: Nazaré,159309.0,2024,Estrangeiro
,16B1012: Óbidos,186826.0,2024,Estrangeiro
,16B1014: Peniche,130941.0,2024,Estrangeiro
,16B1112: Sobral de Monte Agraço,220.0,2024,Estrangeiro
,16B1113: Torres Vedras,123207.0,2024,Estrangeiro
,16D: Região de Aveiro,459803.0,2024,Estrangeiro
,16D0101: Águeda,33169.0,2024,Estrangeiro
,16D0102: Albergaria-a-Velha,3493.0,2024,Estrangeiro
,16D0103: Anadia,26004.0,2024,Estrangeiro
,16D0105: Aveiro,260028.0,2024,Estrangeiro
,16D0108: Estarreja,10402.0,2024,Estrangeiro
,16D0110: Ílhavo,36684.0,2024,Estrangeiro
,16D0112: Murtosa,10412.0,2024,Estrangeiro
,16D0114: Oliveira do Bairro,4472.0,2024,Estrangeiro
,16D0115: Ovar,54925.0,2024,Estrangeiro
,16D0117: Sever do Vouga,3515.0,2024,Estrangeiro
,16D0118: Vagos,16699.0,2024,Estrangeiro
,16E: Região de Coimbra,695821.0,2024,Estrangeiro
,16E0601: Arganil,5923.0,2024,Estrangeiro
,16E0602: Cantanhede,17362.0,2024,Estrangeiro
,16E0603: Coimbra,416285.0,2024,Estrangeiro
,16E0604: Condeixa-a-Nova,5913.0,2024,Estrangeiro
,16E0605: Figueira da Foz,141145.0,2024,Estrangeiro
,16E0606: Góis,1597.0,2024,Estrangeiro
,16E0607: Lousã,8572.0,2024,Estrangeiro
,16E0111: Mealhada,22515.0,2024,Estrangeiro
,16E0608: Mira,27394.0,2024,Estrangeiro
,16E0609: Miranda do Corvo,4184.0,2024,Estrangeiro
,16E0610: Montemor-o-Velho,2703.0,2024,Estrangeiro
,16E1808: Mortágua,10368.0,2024,Estrangeiro
,16E0611: Oliveira do Hospital,7838.0,2024,Estrangeiro
,16E0612: Pampilhosa da Serra,196.0,2024,Estrangeiro
,16E0613: Penacova,3550.0,2024,Estrangeiro
,16E0614: Penela,3996.0,2024,Estrangeiro
,16E0615: Soure,1669.0,2024,Estrangeiro
,16E0616: Tábua,12782.0,2024,Estrangeiro
,16E0617: Vila Nova de Poiares,1829.0,2024,Estrangeiro
,16F: Região de Leiria,196953.0,2024,Estrangeiro
,16F1002: Alvaiázere,1662.0,2024,Estrangeiro
,16F1003: Ansião,1950.0,2024,Estrangeiro
,16F1004: Batalha,22989.0,2024,Estrangeiro
,16F1007: Castanheira de Pêra,762.0,2024,Estrangeiro
,16F1008: Figueiró dos Vinhos,1986.0,2024,Estrangeiro
,16F1009: Leiria,96535.0,2024,Estrangeiro
,16F1010: Marinha Grande,51670.0,2024,Estrangeiro
,16F1013: Pedrógão Grande,658.0,2024,Estrangeiro
,16F1015: Pombal,13199.0,2024,Estrangeiro
,16F1016: Porto de Mós,5542.0,2024,Estrangeiro
,16G: Viseu Dão Lafões,119648.0,2024,Estrangeiro
,16G0901: Aguiar da Beira,708.0,2024,Estrangeiro
,16G1802: Carregal do Sal,292.0,2024,Estrangeiro
,16G1803: Castro Daire,2157.0,2024,Estrangeiro
,16G1806: Mangualde,4763.0,2024,Estrangeiro
,16G1809: Nelas,8834.0,2024,Estrangeiro
,16G1810: Oliveira de Frades,3275.0,2024,Estrangeiro
,16G1811: Penalva do Castelo,8236.0,2024,Estrangeiro
,16G1814: Santa Comba Dão,42.0,2024,Estrangeiro
,16G1816: São Pedro do Sul,7682.0,2024,Estrangeiro
,16G1817: Sátão,149.0,2024,Estrangeiro
,16G1821: Tondela,8586.0,2024,Estrangeiro
,16G1822: Vila Nova de Paiva,691.0,2024,Estrangeiro
,16G1823: Viseu,71069.0,2024,Estrangeiro
,16G1824: Vouzela,3164.0,2024,Estrangeiro
,16H: Beira Baixa,50610.0,2024,Estrangeiro
,16H0502: Castelo Branco,31661.0,2024,Estrangeiro
,16H0505: Idanha-a-Nova,10859.0,2024,Estrangeiro
,16H0506: Oleiros,1428.0,2024,Estrangeiro
,16H0507: Penamacor,3530.0,2024,Estrangeiro
,16H0508: Proença-a-Nova,835.0,2024,Estrangeiro
,16H0511: Vila Velha de Ródão,2297.0,2024,Estrangeiro
,16I: Médio Tejo,994902.0,2024,Estrangeiro
,16I1401: Abrantes,7321.0,2024,Estrangeiro
,16I1402: Alcanena,4846.0,2024,Estrangeiro
,16I1408: Constância,463.0,2024,Estrangeiro
,16I1410: Entroncamento,2887.0,2024,Estrangeiro
,16I1411: Ferreira do Zêzere,6676.0,2024,Estrangeiro
,16I1413: Mação,403.0,2024,Estrangeiro
,16I1421: Ourém,861311.0,2024,Estrangeiro
,16I1417: Sardoal,200.0,2024,Estrangeiro
,16I0509: Sertã,22728.0,2024,Estrangeiro
,16I1418: Tomar,70901.0,2024,Estrangeiro
,16I1419: Torres Novas,16267.0,2024,Estrangeiro
,16I0510: Vila de Rei,576.0,2024,Estrangeiro
,16I1420: Vila Nova da Barquinha,323.0,2024,Estrangeiro
,16J: Beiras e Serra da Estrela,151570.0,2024,Estrangeiro
,16J0902: Almeida,1683.0,2024,Estrangeiro
,16J0501: Belmonte,9203.0,2024,Estrangeiro
,16J0903: Celorico da Beira,6907.0,2024,Estrangeiro
,16J0503: Covilhã,56213.0,2024,Estrangeiro
,16J0904: Figueira de Castelo Rodrigo,1652.0,2024,Estrangeiro
,16J0905: Fornos de Algodres,3365.0,2024,Estrangeiro
,16J0504: Fundão,12321.0,2024,Estrangeiro
,16J0906: Gouveia,6833.0,2024,Estrangeiro
,16J0907: Guarda,19404.0,2024,Estrangeiro
,16J0908: Manteigas,13193.0,2024,Estrangeiro
,16J0909: Mêda,1923.0,2024,Estrangeiro
,16J0910: Pinhel,850.0,2024,Estrangeiro
,16J0911: Sabugal,3162.0,2024,Estrangeiro
,16J0912: Seia,14227.0,2024,Estrangeiro
,16J0913: Trancoso,634.0,2024,Estrangeiro
17,Área Metropolitana de Lisboa,16795248.0,2024,Estrangeiro
170,Área Metropolitana de Lisboa,16795248.0,2024,Estrangeiro
1701502,Alcochete,44544.0,2024,Estrangeiro
1701503,Almada,337384.0,2024,Estrangeiro
1701115,Amadora,61308.0,2024,Estrangeiro
1701504,Barreiro,5634.0,2024,Estrangeiro
1701105,Cascais,1222682.0,2024,Estrangeiro
1701106,Lisboa,13522196.0,2024,Estrangeiro
1701107,Loures,160802.0,2024,Estrangeiro
1701109,Mafra,274455.0,2024,Estrangeiro
1701506,Moita,444.0,2024,Estrangeiro
1701507,Montijo,58477.0,2024,Estrangeiro
1701116,Odivelas,3727.0,2024,Estrangeiro
1701110,Oeiras,265291.0,2024,Estrangeiro
1701508,Palmela,19941.0,2024,Estrangeiro
1701510,Seixal,20347.0,2024,Estrangeiro
1701511,Sesimbra,133498.0,2024,Estrangeiro
1701512,Setúbal,200443.0,2024,Estrangeiro
1701111,Sintra,435179.0,2024,Estrangeiro
1701114,Vila Franca de Xira,28896.0,2024,Estrangeiro
18,Alentejo,1172992.0,2024,Estrangeiro
181,Alentejo Litoral,463161.0,2024,Estrangeiro
1811501,Alcácer do Sal,37759.0,2024,Estrangeiro
1811505,Grândola,170198.0,2024,Estrangeiro
1810211,Odemira,155045.0,2024,Estrangeiro
1811509,Santiago do Cacém,36408.0,2024,Estrangeiro
1811513,Sines,63751.0,2024,Estrangeiro
184,Baixo Alentejo,113689.0,2024,Estrangeiro
1840201,Aljustrel,2024.0,2024,Estrangeiro
1840202,Almodôvar,3153.0,2024,Estrangeiro
1840203,Alvito,2452.0,2024,Estrangeiro
1840204,Barrancos,165.0,2024,Estrangeiro
1840205,Beja,59816.0,2024,Estrangeiro
1840206,Castro Verde,5440.0,2024,Estrangeiro
1840207,Cuba,1054.0,2024,Estrangeiro
1840208,Ferreira do Alentejo,4812.0,2024,Estrangeiro
1840209,Mértola,15526.0,2024,Estrangeiro
1840210,Moura,7173.0,2024,Estrangeiro
1840212,Ourique,2234.0,2024,Estrangeiro
1840213,Serpa,7504.0,2024,Estrangeiro
1840214,Vidigueira,2336.0,2024,Estrangeiro
185,Lezíria do Tejo,80218.0,2024,Estrangeiro
1851403,Almeirim,6356.0,2024,Estrangeiro
1851404,Alpiarça,595.0,2024,Estrangeiro
1851103,Azambuja,3098.0,2024,Estrangeiro
1851405,Benavente,8902.0,2024,Estrangeiro
1851406,Cartaxo,1620.0,2024,Estrangeiro
1851407,Chamusca,34.0,2024,Estrangeiro
1851409,Coruche,3783.0,2024,Estrangeiro
1851412,Golegã,4665.0,2024,Estrangeiro
1851414,Rio Maior,9823.0,2024,Estrangeiro
1851415,Salvaterra de Magos,305.0,2024,Estrangeiro
1851416,Santarém,41037.0,2024,Estrangeiro
186,Alto Alentejo,98019.0,2024,Estrangeiro
1861201,Alter do Chão,4043.0,2024,Estrangeiro
1861202,Arronches,1005.0,2024,Estrangeiro
1861203,Avis,6728.0,2024,Estrangeiro
1861204,Campo Maior,284.0,2024,Estrangeiro
1861205,Castelo de Vide,7743.0,2024,Estrangeiro
1861206,Crato,3970.0,2024,Estrangeiro
1861207,Elvas,41750.0,2024,Estrangeiro
1861208,Fronteira,100.0,2024,Estrangeiro
1861209,Gavião,798.0,2024,Estrangeiro
1861210,Marvão,9156.0,2024,Estrangeiro
1861211,Monforte,3900.0,2024,Estrangeiro
1861212,Nisa,2853.0,2024,Estrangeiro
1861213,Ponte de Sor,6278.0,2024,Estrangeiro
1861214,Portalegre,8616.0,2024,Estrangeiro
1861215,Sousel,795.0,2024,Estrangeiro
187,Alentejo Central,417905.0,2024,Estrangeiro
1870701,Alandroal,893.0,2024,Estrangeiro
1870702,Arraiolos,9751.0,2024,Estrangeiro
1870703,Borba,310.0,2024,Estrangeiro
1870704,Estremoz,17631.0,2024,Estrangeiro
1870705,Évora,331191.0,2024,Estrangeiro
1870706,Montemor-o-Novo,11097.0,2024,Estrangeiro
1870707,Mora,1085.0,2024,Estrangeiro
1870708,Mourão,2717.0,2024,Estrangeiro
1870709,Portel,420.0,2024,Estrangeiro
1870710,Redondo,4659.0,2024,Estrangeiro
1870711,Reguengos de Monsaraz,23614.0,2024,Estrangeiro
1870712,Vendas Novas,1666.0,2024,Estrangeiro
1870713,Viana do Alentejo,387.0,2024,Estrangeiro
1870714,Vila Viçosa,12484.0,2024,Estrangeiro
15,Algarve,16067541.0,2024,Estrangeiro
150,Algarve,16067541.0,2024,Estrangeiro
1500801,Albufeira,6144649.0,2024,Estrangeiro
1500802,Alcoutim,6469.0,2024,Estrangeiro
1500803,Aljezur,127479.0,2024,Estrangeiro
1500804,Castro Marim,59242.0,2024,Estrangeiro
1500805,Faro,563302.0,2024,Estrangeiro
1500806,Lagoa,1433771.0,2024,Estrangeiro
1500807,Lagos,1505673.0,2024,Estrangeiro
1500808,Loulé,2225852.0,2024,Estrangeiro
1500809,Monchique,61879.0,2024,Estrangeiro
1500810,Olhão,201448.0,2024,Estrangeiro
1500811,Portimão,2008000.0,2024,Estrangeiro
1500812,São Brás de Alportel,11021.0,2024,Estrangeiro
1500813,Silves,197766.0,2024,Estrangeiro
1500814,Tavira,507915.0,2024,Estrangeiro
1500815,Vila do Bispo,407742.0,2024,Estrangeiro
1500816,Vila Real de Santo António,605333.0,2024,Estrangeiro
2,Região Autónoma dos Açores,1952969.0,2024,Estrangeiro
20,Região Autónoma dos Açores,1952969.0,2024,Estrangeiro
200,Região Autónoma dos Açores,1952969.0,2024,Estrangeiro
2004301,Angra do Heroísmo,162742.0,2024,Estrangeiro
2004501,Calheta,3046.0,2024,Estrangeiro
2004901,Corvo,1635.0,2024,Estrangeiro
2004701,Horta,124510.0,2024,Estrangeiro
2004201,Lagoa,110118.0,2024,Estrangeiro
2004801,Lajes das Flores,18104.0,2024,Estrangeiro
2004601,Lajes do Pico,16677.0,2024,Estrangeiro
2004602,Madalena,66008.0,2024,Estrangeiro
2004202,Nordeste,26830.0,2024,Estrangeiro
2004203,Ponta Delgada,1027959.0,2024,Estrangeiro
2004204,Povoação,86400.0,2024,Estrangeiro
2004205,Ribeira Grande,114115.0,2024,Estrangeiro
2004401,Santa Cruz da Graciosa,3961.0,2024,Estrangeiro
2004802,Santa Cruz das Flores,14205.0,2024,Estrangeiro
2004603,São Roque do Pico,25227.0,2024,Estrangeiro
2004502,Velas,33989.0,2024,Estrangeiro
2004302,Vila da Praia da Vitória,42831.0,2024,Estrangeiro
2004101,Vila do Porto,18847.0,2024,Estrangeiro
2004206,Vila Franca do Campo,55765.0,2024,Estrangeiro
3,Região Autónoma da Madeira,8175466.0,2024,Estrangeiro
30,Região Autónoma da Madeira,8175466.0,2024,Estrangeiro
300,Região Autónoma da Madeira,8175466.0,2024,Estrangeiro
3003101,Calheta,410576.0,2024,Estrangeiro
3003102,Câmara de Lobos,206665.0,2024,Estrangeiro
3003103,Funchal,5495011.0,2024,Estrangeiro
3003104,Machico,208462.0,2024,Estrangeiro
3003105,Ponta do Sol,105608.0,2024,Estrangeiro
